Title,IMDB ID,Date of release,Genre1,Genre2,Genre3,Language,Actor1,Actor2,Actor3,Crew1,Crew2,Crew3,Plot summary,IMDB rating,IMDB votes,IMDB URL
Phas Gaye Re Obama,1773015,2010,Comedy,Crime,Drama,Hindi,Rajat Kapoor,Neha Dhupia,Sanjay Mishra,NA,NA,NA,"Phase Gaye Re Obama is a comedy set against the backdrop of global recession/meltdown that originated in USA. The film traces the journey of OM Shashtri, an American citizen of Indian origin, who loses all his wealth overnight to the global recession & has been asked to vacate his home by the bank unless he pays up $100,000 (mortgaged amount) within 30 days. Seeing no other option Om comes to India to sell a small piece of an ancestral property. But within days of landing in India he is kidnapped by a 'recession-hit' underworld gang those who think that he is still a millionaire. What happens to Om, is he able to save his home, how did the 'poor' gangster cope with their 'poor' catch & what do small town Indian gangsters have to say to President Obama...is largely forms the rest of the story. The film, showcases how global recession/ meltdown impacted lives from an America based businessman to underworld dons in the dusty plains of small town India.",7.5,5374,https://www.imdb.com/title/tt1773015/
Taal,0152836,1999,Drama,Musical,Romance,Hindi,Akshaye Khanna,Anil Kapoor,Aishwarya Rai Bachchan,NA,NA,NA,"Manav, the son of a wealthy NRI falls in love with Mansi, the daughter of a poor but respected music teacher. Their relationship is mocked by Manav's family, humiliating Mansi due to her social status. Enters Vikrant Kapoor, a record producer who not only discover Mansi's knack for singing and dancing but helps Mansi climb the ladder of success, eventually becoming a singing sensation throughout India and globally. Manav discovering the ill treatment his family gave to Mansi tries to make amends but is met with two obstacles. One being Mansi ignoring him, and two being Vikrant, who has also developed feelings for her and wants to marry her.",6.7,5208,https://www.imdb.com/title/tt0152836/
Happy Bhaag Jayegi,5472758,2016,Comedy,Romance,NA,Hindi,Diana Penty,Abhay Deol,Jimmy Sheirgill,Vishakha Agrawal,Sheena Saini,NA,NA,6.5,5147,https://www.imdb.com/title/tt5472758/
Aarakshan,1848771,2011,Drama,Thriller,NA,Hindi,Amitabh Bachchan,Saif Ali Khan,Manoj Bajpayee,Vishal Hans,NA,NA,"Following the Mandal Commission report and the Supreme Court of India's decision to maintain a 27 percent reservation for Dalits and lower/backward castes, right-winged political parties organize protests. The Principal of Shakuntala Thakral Mahavidyalal, a non-government college which is exempt from this mandate, gets in the limelight when it's Principal, Prabhakar Anand, endorses the decision - much to the ire of the trustees as well as the newly appointed Vice-Principal Mithilesh Singh, who has invested Rs.1200 Crores in private coaching classes. Prabhakar refuses to change his stand and ends up tendering his resignation, taking his family, consisting of his wife, Kavita and daughter, Poorbi, to live near Shambhu Yadav's Tabela after they find their family home being taken over by Mithilesh's coaching classes. Attempts to evict Mithilesh's staff will be in vain and will not only end up alienating the family from everyone but Prabhakar will also be summoned and possibly arrested for vandalizing the premises of the coaching class and threatening it's staff.",6.2,5290,https://www.imdb.com/title/tt1848771/
Satyagraha,2275802,2013,Drama,NA,NA,Hindi,Amitabh Bachchan,Manoj Bajpayee,Kareena Kapoor,Sachin Dabhade,Amit Lad,NA,"Satyagraha is the story of a son who yearns for a father. Of a father, who grieves for his lost son. Of a young woman who fights so hard with life that she has forgotten to love. Of an ambitious rabble-rouser, for whom action is the knee-jerk mantra. It is the story of how these four discover one another, and come together to raise hell, shaking the powers that be to their very roots! But, Satyagraha is also the story of an influential power-hungry despot who will stop at nothing to destroy them. Satyagraha: The revolution has begun!",5.9,5032,https://www.imdb.com/title/tt2275802/
Let's Be Friends!,0272736,2002,Comedy,Drama,Family,Hindi,Hrithik Roshan,Kareena Kapoor,Rani Mukerji,Mohammed Kasim,Prakash Nambiar,NA,"Pooja Sahani, Tina Kapoor and Raj Khanna are childhood inseparable friends who live in Simla, India. Raj loves Tina silently but prefer wait on the right moment to express his love. When Raj migrates to Great Britain he promises Tina that he will keep in contact with her via electronic mail; but Tina is least interested in the technologies world and instead asks Pooja to respond to Raj. When Raj returns to India years later all is reveal to him and the situations changes the lives of the three friends especially when Raj finds out that Pooja is the one who loves him and Tina is a different person all together.",5.1,5343,https://www.imdb.com/title/tt0272736/
Cheeni Kum,0976026,2007,Comedy,Drama,Romance,Hindi,Amitabh Bachchan,Tabu,Paresh Rawal,NA,NA,NA,"Grouchy, uptight 64-year-old Buddhadev Gupta lives a fairly wealthy lifestyle in London, England, along with his widowed TV and wrestling-addicted mom. He is the owner of Spice 6, one of London's top restaurants that specializes in Indian dishes. One day a customer, Nina Verma, complains about the zafrani pulao, and Buddhadev does not take it well, only to subsequently find out that the pulao was indeed imperfect. He decides to make amends to Nina and lends her his umbrella during a rainy day. Both subsequently become friends, fall in love, and decide to get married. She is introduced to Buddhadev's mom, who instantly approves of her. Nina, who lives in Delhi with her widower dad, cuts short her visit when her dad gets sick. Buddhadev and his mom also travel to India so that Buddhadev can ask for Nina's hand from her now-fully recovered dad. Buddhadev does meet with Nina's dad and, after considerable hesitation, does manage to ask for Nina's hand and is abruptly refused--for Nina is only 34 years of age, and Buddhadev is six years older than Nina's dad. When Nina and Buddhadev insist on getting married, her Gandhian dad decides to undertake a fast unto death (satyagraha). The question remains, will Buddhadev and Nina continue their relationship, and how will this satyagraha impact Mr. Verma's life?",6.8,5093,https://www.imdb.com/title/tt0976026/
Tashan,0995752,2008,Action,Comedy,Drama,Hindi,Akshay Kumar,Saif Ali Khan,Kareena Kapoor,Dk Dharam,Samar Iqbal,Pankaj Pol,"What happens when you throw two guys who hate each other together. A cool call center executive Jimmy Cliff (Saif Ali Khan), a desi wannabe gangster Bachchan Pande (Akshay Kumar) add for good measure a beautiful girl Pooja (Kareena Kapoor) who cant be trusted - on a journey across spectacular India - a journey which will alter the course of their lives in more ways than one - a journey where even enemies need to trust each other if they want to stay alive. Trouble is, in this world no one can be trusted ever. And to top it all there is the evil eye of Bhaiyyaji (Anil Kapoor - Slumdog Millionaire and 24), maverick gangster who enjoys killing people as much as he enjoys learning to speak English.",3.8,5162,https://www.imdb.com/title/tt0995752/
Bombay Talkies,2797242,2013,Drama,NA,NA,Hindi,Rani Mukerji,Randeep Hooda,Saqib Saleem,Sumayya Shaikh,NA,NA,NA,6.7,5230,https://www.imdb.com/title/tt2797242/
Housefull 4,7721946,2019,Action,Comedy,Drama,Hindi,Akshay Kumar,Sam Nagar,Riteish Deshmukh,Ashok Das,Prachi Jagtap,Prathamesh Jagtap,"In 1419 Sitamgarh, 3 couples are parted away due to an evil conspiracy. 600 hundred years later in 2019 in London, the couples's reincarnations meet again but this time each one of them is marrying the wrong person. How they come to realize about their true love is what forms the crux of the story.",3.5,11495,https://www.imdb.com/title/tt7721946/
Do Dooni Chaar,1714832,2010,Comedy,Drama,NA,Hindi,Rishi Kapoor,Neetu Singh,Aditi Vasudev,Kushagra Kulshrestha,NA,NA,"Delhi-based math teacher Santosh Duggal drives a scooter and lives in a small apartment along with his wife, Kusum; a collegian daughter, Payal; and a school-going son, Sandeep. He also moonlights with a tutoring center called Chatwal Coaching Class in order to make ends meet. Hoping to pacify his family with his income-tax refund, he will instead be compelled to give up its entire amount after his Meerut-based sister Urmi invites them over to a wedding. He borrows a car from a neighbor, Farooqui, and, after a rather dramatic trip, is forced to compensate him as the car gets damaged. Unable to bear taunts that he cannot afford a car, he decides to buy one. It is this decision that will force Payal to seek employment in a call center. Sandeep will confess that he has been gambling, which leaves Santosh with no alternative but to consider accepting bribes from students and risk being exposed on live TV.",7.5,5328,https://www.imdb.com/title/tt1714832/
Dil,0099429,1990,Comedy,Drama,Romance,Hindi,Aamir Khan,Madhuri Dixit,Saeed Jaffrey,Ajit Patnaik,Ravi Sanyal,NA,"Raja lives a poor lifestyle along with his dad, Hazariprasad and mom. He attends college where he has several run-ins with wealthy fellow-collegian, Madhu Mehra. Matters escalate to such an extent that she accuses him of sexually molesting her. When his dad comes to know, he decides to seize this chance to get rich quickly, masquerades as a wealthy businessman, approaches Mr. Mehra, and arranges for their children to get married. Murphy's law prevails at the time of the engagement - changing everyone's lives forever.",6.7,5114,https://www.imdb.com/title/tt0099429/
Nil Battey Sannata,5005684,2015,Drama,Family,NA,Hindi,Swara Bhaskar,Ratna Pathak Shah,Riya Shukla,NA,NA,NA,"Appu is a class 10th student and is giving up on studies, because she knows her mother will not be able to provide for her higher studies. Her mother tries hard and even enrolled her for maths tuition but Appu thinks only children of rich parents become doctors or engineers and believes she'll end up being a maid too like her mother. But one day her mother gets a chance to continue her Education..",8.3,6323,https://www.imdb.com/title/tt5005684/
One 2 Ka 4,0227194,2001,Action,Comedy,Crime,Hindi,Shah Rukh Khan,Juhi Chawla,Jackie Shroff,Rajkishor Choudhary,NA,NA,"Javed Abbas (Jackie Shroff) is a widowed police officer with four children. His partner is Arun Verma (Shahrukh Khan). Both Javed and Arun are honest, hard-working and diligent. This leads to the ""death"" of Javed in mysterious circumstances. After Javed's death, Arun takes over the responsibility of looking after his four children. He runs into several problems and decides to seek the help of Geeta Choudhary (Juhi Chawla), who readily agrees and moves in with him and the four children. The children take an instant liking to Geeta and things seem to settle down. One day Arun finds out that his former partner's death was really a homicide. When he attempts to investigate, charges of drug-trafficking and bribery are brought out against him. He also finds out that Geeta is not what she claims to be.",5.4,4955,https://www.imdb.com/title/tt0227194/
