Title,IMDB ID,Date of release,Genre1,Genre2,Genre3,Language,Actor1,Actor2,Actor3,Crew1,Crew2,Crew3,Plot summary,IMDB rating,IMDB votes,IMDB URL
Kaala Samrajya,0339239,1999,Action,Crime,Romance,Hindi,Sunil Shetty,Monica Bedi,Amrish Puri,NA,NA,NA,"Gangster Kaalkeshwar Singh is insecure about the way other people behave towards his wife, Monica as he is fully well aware that she does not love him and that he forcefully get married to her. This insecurity forced him to murder a man in a party for congratulating Monica; when Kaalkeshwar's life is at the mercy of another gangster, Albert his life is saved at the intervention of Arjun who instead killed Albert in the process. Kaalkeshwar then gets to find out how Albert had raped Arjun's beloved, Maria which forces her to commit suicide thus Arjun had avenge this carnage by killing Albert. Kaalkeshwar then permit Arjun to take up lodging at his estate which is located in the country area there Arjun is introduced to Monica and eventually both fell in love and started to have an affair. When Kaalkeshwar gets to find out about this he instructs his men to seriously beat up Arjun which is carried out successfully but Arjun manages to survive and return to rescue his lover, Monica as well as demand revenge by killing Kaalkeshwar.",4.4,46,https://www.imdb.com/title/tt0339239/
YADVI: The Dignified Princess,4910010,2017,Biography,Drama,History,English,Prisha Aneja,Vinti Aneja,Marianne Borgo,NA,NA,NA,NA,8.2,35,https://www.imdb.com/title/tt4910010/
Paheli,0165907,1977,Drama,Family,NA,Hindi,Satyajeet,Nameeta Chandra,Abka Chuliya,NA,NA,NA,"Brij Mohan leaves his village home and settles down in Bombay, India. His mother refuses to go with him and remains alone in their palatial home. Brij gets married, his wife gives birth and shortly thereafter tragically passes away. Years later, Brij is now an established businessman, his son, Montu, is studying in the final year in school. He asks Montu to visit his grandma, and he reluctantly agrees to do so on the condition that his friends also accompany him. Upon arrival in the village, the group is besotted with nothing but problems, and his friends decide to return back, leaving Montu alone with his grandma. Montu strikes up a friendship with a precocious village girl named Gauri, who is an orphan, living with her cruel aunt, and two equally cruel cousin sisters. Montu and Gauri's friendship blossoms and they meet each other regularly, & Montu does not find village life as boring as he had expected. He also meets with a struggling farmer named Balram, his mother, and his betrothed, Kanak. Balram would like to go to a big city, make some money, so that he can marry, but his mother refuses to let him go. Montu returns home with his dad but promises to be back again next year. Montu finishes School, joins college, learns how to drive a car and after about a year returns to the village - only to find that nothing is the same anymore. Balram has married and left the village; his ailing mom has passed away; Gauri refuses to speak with him, while her uncle and aunt are looking for a suitable groom to get her married. Amidst familiar surroundings, Montu now finds himself alone and a stranger, and must now decide to return home - never to return.",7.6,43,https://www.imdb.com/title/tt0165907/
Ustadon Ke Ustad,0158314,1963,Action,Crime,Drama,Hindi,Ashok Kumar,Pradeep Kumar,Shakila,NA,NA,NA,"Hoping to impress a wealthy woman named Nita, unemployed and impoverished Bombay-based engineer, Dinesh, is instead embarrassed but redeems himself by getting hired by her father, Hiralal, for a project in Poona. En-route by a state transport bus, his baggage gets switched with a female passenger's. The bag, which is dramatically dropped, contains Rs.1 Lakh and Dinesh gets arrested and is interrogated extensively by the police, who believe he is concealing the rest of the Rs.4 Lakhs as well as who his partners were. Nita attempts to seek bail but before she can, she finds out that Dinesh has not only escaped from prison with the help of an inmate, Mangal Singh, but has subsequently killed himself.",7.5,43,https://www.imdb.com/title/tt0158314/
Basant Bahar,0048987,1956,Drama,Musical,Romance,Hindi,Bharat Bhushan,Nimmi,Kumkum,G.L. Jadhav,NA,NA,"The only son of the Royal Astrologer, Narsin (Om Prakash) namely Gopal (Bharat Bhushan) is not interested in astrology but in music and songs, much to the dismay of Narsin. Gopal's talents are well-known and he could become the Emperor's Chief Musician if he wins in the contest. His rivals live next door, and in order to win the approval of the emperor (Chandrashekhar), they poison Gopal's drink, and Gopal loses his voice completely. His mom (Leela Chitnis) is sorry at the loss of his voice. A young dancing girl, Gopi (Nimmi) takes interest in Gopal, and through her help and a hard knock on the head, he recovers his voice. But Gopal's challenges are far from over, and he will be called upon to prove his worth, as well as his association with Gopi.",7.2,39,https://www.imdb.com/title/tt0048987/
Bhavna,0149857,1984,Drama,NA,NA,Hindi,Shabana Azmi,Marc Zuber,Saeed Jaffrey,Leeladhar Sawant,Partho Sen-Gupta,NA,"Bhavna is a story of a less privileged women. A lady who was living all alone in the city met a man named Ajay Kapoor in a garden, sketching. They became friends and later on friendship turned into love. Eventually they got married, however, Kapor's dad had not granted permission for this marriage. After bearing a financial crises, Ajay went to see his dad who was residing in another city. Ajay never came back to Bhavna. Bhavna went to that city and was astonished to see that Ajay married another women. Dejected Bhanva came back and started a new job. But this was not the end of the story.",6.9,42,https://www.imdb.com/title/tt0149857/
Mem-Didi,0055164,1961,Comedy,Drama,NA,Hindi,Lalita Pawar,David Abraham,Tanuja,NA,NA,NA,"In a small village two tough, but good-hearted men preside over the day to day lives of the inhabitants, namely Bahadur Singh (David) and Sher Khan (Jayant). One of the rooms is soon going to have a new tenant, and everyone gathers to welcome her. She is Mrs. Roy (Lalita Pawar), and her first encounter with these two result in ultimate humiliation for them. They seek to avenge this insult, but instead are overcome by the kindly old lady and befriend her. They find out that she has a daughter in the city, who is of marriageable age. They pose as wealthy men to impress the groom, Dilip (Keysi Mehra) and his domineering dad (Hari Shivdasani), unbeknown to Mrs. Roy. How will Dilip's dad react when he discovers that he has had wool pulled over his eyes? How will this effect Mrs. Roy and her daughter's relationship?",7.4,38,https://www.imdb.com/title/tt0055164/
Jal Bin Machhli Nritya Bin Bijli,0352457,1971,Musical,Romance,NA,Malayalam,Sandhya,Vatsala Deshmukh,Iftekhar,NA,NA,NA,"Alaknanda lives a wealthy lifestyle with her widowed dad, Dr. Verma. She is fond of dancing and singing to such an extent that she refuses to marry the groom her dad has chosen for, runs away to Laitpur, enlists in the song and dance troupe that Rajkumar Kailash runs in his palatial house called 'Lalit Mahal'. Both Kailash and Alaknanda meet and fall in love, but Kailash's mom wants him to get married to Rajkumari Rupmati. Then when Alaknanda is performing, she meets with an accident, is hospitalized with a fractured leg that may never heal. Afraid to show her face to Kailash, who still insists on marrying her, she uses her crutches to escape from the hospital, ends up with a gang of bandits, is rescued by Kailash and brought home - where circumstances will again put her on the stage to perform a dance. The question remains how can a cripple perform a dance?",6.9,37,https://www.imdb.com/title/tt0352457/
Lorie,0316190,1984,Drama,NA,NA,Hindi,Shabana Azmi,Farooq Shaikh,Swaroop Sampat,NA,NA,NA,"Geeta Malhotra (Shabana Azmi) gets married to a young man, Bhupinder (Farooq Shaikh) her mom (Rohini Hattangadi) and dad do not approve of. They are happy together and she soon expects a baby. Unfortunately, tragedy strikes and she loses her child. She is devastated and severely depressed about this loss. One day while travelling by the city bus service, she comes upon a small boy left behind inadvertently by his family, and she takes him home and treats like her own son. Her husband, though knowing that this is wrong, goes along with her, as this seems to help her situation. Eventually, the police and the boy's family catch her with Geeta and she is arrested and stands trial for abduction. The Court can come to either one decision: Incareration or confinement to an mental asylum. Which is it going to be for Geeta?",6.4,39,https://www.imdb.com/title/tt0316190/
Bride for a Night,0250353,1975,Drama,NA,NA,Urdu,Qamar Jehan,Asif Khan,Badar Munir,NA,NA,NA,NA,NA,NA,https://www.imdb.com/title/tt0250353/
Dulhan Banoo Main Teri,0940881,1999,Action,Drama,Romance,Hindi,Arun Bakshi,Beena Banerjee,Sheeba Bhakri,NA,NA,NA,"Radha lives a poor lifestyle in Brindavan, India. When London-based Deepak Rai comes for a visit, they meet, fall in love and get married. Deepak returns home and informs his parents, who are displeased as they have arranged his marriage with Dolly, the daughter of Kuldeep's friend, Sukhdev Thakur. Shortly thereafter Deepak gets the news that Radha is dead. This news does devastate him, but Dolly assists him, both become friends, and he agrees to marry her. Shortly before the marriage he becomes aware of Radha's presence in his house but his parents scoff at this. What Deepak does not know is that Radha is still alive, has found her way to London, is living in the local Hare Krishna Mandir, had visited his house, performed prayers, but is now held captive on the instructions of his dad and Sukhdev - who have already instructed a hit-man to kill her.",5.7,37,https://www.imdb.com/title/tt0940881/
Himmat,0175735,1970,Action,Drama,Thriller,Hindi,Jeetendra,Mumtaz,Prem Chopra,P.G. Doraiswamy,M. Ganapathyachary,R. Neelakantan,"After the death of his father, Raghu and his mother are left in a destitute way of living which prompts him to steal food for the survival of his mother. The police then arrest him with his mother dying in the process; before he could reach the police station he escapes and is taken in by a criminal don only to become an outlaw. When he is asked to abduct a child which results in the death of the mother his heart changes and he decides to surrender to the law. Years later after his release from jail he promises the inspector to go straight and drives a truck for survival. He comes to the assistance of a young woman named Malti who is on the run from her abusive guardian, Raju; at first he attempts to turn her in but later on relents when he learns of her position. Both Raghu and Malti then fell in love and decide to get marry and soon are proud parents to a daughter, Banku. The duo then get settles in a corner but Raghu criminal friends who he uses to work for are not willing to let go of him and decides to create situations that will leave him with only one option - that of re-uniting with the gang.",6.3,39,https://www.imdb.com/title/tt0175735/
Do Bhai,0157544,1969,Action,Crime,Drama,Hindi,Ashok Kumar,Mala Sinha,Jeetendra,Manzoor Amrohi,NA,NA,"The Bombay-based Verma family consists of two brothers, Ajay, and Vijay. Their family have been law-makers for generations, their grandfather was the District Magistrate, and their father was the Inspector General of Police. Now Ajay is a Judge, while Vijay is the Superintendent of Police. Both live a fairly harmonious and honest lifestyle, until Ajay hires a Secretary, Sandhya, who falls in love with Vijay. The brothers do not know that Sandhya has a hidden agenda that will pit both brothers against each other, and reveal one's hidden past.",6.2,42,https://www.imdb.com/title/tt0157544/
Aisa Pyar Kahan,0358926,1986,Drama,Romance,NA,Hindi,Jeetendra,Jaya Prada,Mithun Chakraborty,NA,NA,NA,"This story revolves around three sisters. The first is Suraj's widow sister, has a grown son by the name of Kasturi, and lives with her unmarried brother, Suraj; the second is Sarita Khanna who lives with her advocate brother, Deepak; and the third is Pooja who lives with her businessman brother, Sagar. Although the three families are not known to each other, their lives do inter-wine when Suraj gets married to Pooja, and Sagar marries Sarita. While the three families, who are now thrown together, live harmoniously, there is a level of bitterness with Deepak, who had hoped to marry Pooja. And one of the three sisters now plans to wreak havoc on the three families. The question is who is the that is fated to be destructive and break up these families. Watch how events unfold and start with Suraj being imprisoned for carrying out an assault on Sagar.",6.3,39,https://www.imdb.com/title/tt0358926/
Spark,3893476,2014,Action,NA,NA,Hindi,Rati Agnihotri,Mansha Bahl,Rajniesh Duggall,NA,NA,NA,"The story is about a local Indian lad Arjun (Rajneesh Duggal) who falls in love with Anupama (Shubhashree Ganguly) while he is studying in Germany. They soon become passionate lovers willing to die for each other. But life takes a twist. Years ago, something happened in India, something incomplete was left behind, a game of deceit, which couldn't be completed without him. The Masters of the game (Govind Namdeo and Ashutosh Rana) play their game and bring him back to where it all started. Arjun finds himself in between the family feud and thinks that he is the 'Jack of the Game' but he is trapped and baffled. His every move was worked upon by the Masters and now he must rise above all to find his true love and uncover the truth behind all the hatred and enmity.",5.9,37,https://www.imdb.com/title/tt3893476/
Kranti Kshetra,0205189,1994,Action,Comedy,Drama,Hindi,Mithun Chakraborty,Pooja Bhatt,Harish,Prakash Shetty,NA,NA,"Honest, responsible and diligent officer, Major Barkat Ali excels in the Indian armed forces so much that he is asked to apprehend notorious criminal, Shaitan Singh. He does manages to carry out this task successfully and ensures that Shaitan Singh gets the death penalty. Then he is assign with the task of lecturing self-defense at a private institution to some spoil, wealthy students only to learn that these very students are abducted by Shaitan Singh's elder brother, Haiwan Singh till such time the law arranges the release of Shaitan Singh. It is at this point Major Barkat Ali will be forced to make some crucial decisions not to harm himself, his country nor his students and it will be a lesson to those students that it is necessary to take strict steps to protect themselves and their country from all criminal masterminds.",5.0,43,https://www.imdb.com/title/tt0205189/
Enakkul Oruvan,0319351,1984,Action,Drama,NA,Tamil,Kamal Haasan,Shobana,Sathyaraj,NA,NA,NA,"Enakkul Oruvan is a 1984 Indian Tamil film, directed by Sp. Muthuraman and produced by Rajam Balachander, Pushpa Kandaswamy. The film stars Kamal Haasan, Sripriya, Shobhana and Pandari Bai in lead roles. The film had musical score by Ilaiyaraaja. Watch the full movie, Enakkul Oruvan, only on Eros Now.",6.5,134,https://www.imdb.com/title/tt0319351/
Tangewala,0176216,1972,Action,Crime,Drama,Hindi,Rajendra Kumar,Mumtaz,Sujit Kumar,NA,NA,NA,"Rai Bahadur Kishandas, due to his weakness for alcohol and women drives his wife and children out of the house. Suddenly, his fortune takes a turn and he is reduced to the state of a beggar. While his wife Laxmi raises their two kids against all odds, the two children being Gauri and Rajoo. Rajoo, who later becomes a tangewala. Oneday, Laxmi feels a sudden urge to see her husband, so the of a pretext of a pilgrimage goes to meet him. But, to her despair, she doesn't find him there. On the other hand Rajoo and Gauri gives an old beggar refuge in their house, not knowing that he is their father in real life. By the time Laxmi returns, the old man has left the house. Paro is in love with Rajoo and refuses the marriage proposal of a Zamindar. He wants to take revenge on her and so tries to woo Gauri, but Rajoo has already arranged for Gauri's marriage with someone else. Rajoo, is disappointed to know that Gauri is pregnant with the Zamindar' baby. Rajoo goes to the Zamindar and demands justice, but the cruel Zamindar does not listen to him. Rajoo decides to leave the village with his family. In the meanwhile Rai Bahadur comes to know that Rajoo and Gauri are his kids. But unfortunately by the time he reaches their house they have all left for their new destination. Rajoo rearranges Gauri's marriage, but on the eve of marriage Gauri leaves with her child, leaving Rajoo to face humiliation once again. Does Rai Bahadur find his family again? Does Gauri return back to her house? Watch the family drama in Tangewala!",5.6,40,https://www.imdb.com/title/tt0176216/
Main Awara Hoon,0361869,1983,Drama,Family,NA,Hindi,Sanjay Dutt,Raj Babbar,Jaya Prada,NA,NA,NA,"Widowed Dinanath Kumar lives a poor lifestyle in Poona with two sons, Rajeev & Sanjeev; daughter, Payal; and widowed sister, Kalawanti. He has great hopes for Rajeev who he has got educated, but is very disappointed with Sanjeev, who works as a Garage Mechanic with Tahir Khan, and is always disruptive and in trouble. Matters rise to such an extend that the Police arrest Sanjeev for setting fire to the house of Premnath and nearly killing him. Dinanath begs Premnath to withdraw the charges, which he does as he fears that he may be charged for sexually assaulting Payal, and in this way Sanjeev is discharged. Rajeev will not have anything to do with Sanjeev, and asks him to leave the house, despite pleadings from Dinanath and Payal. Sanjeev leaves and re-locates to Bombay, where he initially finds work in a bakery run by Chandulal and his daughter, Bela. After Chandulal accuses him of molesting Bela, Sanjeev meets with Sahir Khan, and starts work as a Mechanic and a taxi-driver. Then one day, one of his passengers is none other than Rajeev. While both secretly acknowledge each other - they do not know that their paths are going to cross again - for both have fallen in love with the same woman - wealthy Archana Prasad - the only child of Ganga Prasad, Rajeev's employer.",5.2,44,https://www.imdb.com/title/tt0361869/
Tan-Badan,0092049,1986,Drama,NA,NA,Hindi,Govinda,Kushboo,Jyoti Patel,Mohan Mistry,NA,NA,NA,5.0,42,https://www.imdb.com/title/tt0092049/
Aap To Aise Na The,0178198,1980,Romance,Drama,Family,Hindi,Raj Babbar,Ranjeeta Kaur,Deepak Parashar,NA,NA,NA,"Orphaned at a very young age, Varsha Oberoi, lives a wealthy lifestyle with her paternal uncle, Jain Oberoi, in Bombay, and has traveled world-wide. She is in love with Vijay, a middle-classed young man, who runs a small furniture store, badly in debt, and lives with his widowed mom, a younger brother, Deepu, and sister, Nanhi, who are very friendly with Varsha. Then Vijay is reunited with his childhood friend, Vikram Chawla, who is welcomed with open arms by the entire family. It is then Vijay's life turns around, he starts getting a lot of orders, gets out of debt, is able to buy a jeep to replace his motorbike, and moves to a comfortable bungalow. Then Vijay's life is turned upside down when he finds out that Vikram and Varsha are getting engaged. He meets with Varsha, who flats tells him that she prefers marrying someone richer and wealthier. Angrily he confronts Vikram, who counsels him that Varsha had never really loved him. The question remains, did Varsha really love Vijay, and if so, what compelled her to change her mind?",5.7,45,https://www.imdb.com/title/tt0178198/
Aadmi Sadak Ka,0177485,1977,Drama,Family,NA,Hindi,Shatrughan Sinha,Vikram Makandar,Zaheera,NA,NA,NA,"The Nath family consists of Retired Commissioner Upendra, his wife, Savitri; elder son, Madan, who is married to Maya, and they have a son, Ashoo; a second son - Surendra, who is married to Kamla, and they have a daughter, Pinky; a third unmarried college-going son, Chander; and a school-going daughter, Namrata. Their's is a happy family, and everyone rejoices when Chander completes his M.A.. There is more to rejoice when Chander introduces them to the woman he loves, Vandana, the only daughter of wealthy Mr. Tandon. The marriage is arranged with great pomp and ceremony, attended by the family friend, Abdul, who home-delivers groceries. Before the marriage could be solemnized, Upendra gets news that he has lost his Court case, and passes away. The wedding is canceled, and the lives of the entire Nath family changes thereafter, with Kamla and Maya taking over the household, reducing Savitri to the status of an unwanted guest, while Namrata is asked to become the servant and unable to complete her education, and Chander, who rebels, is asked to leave. Vandana's dad comes to know of their plight and refuses to permit his daughter to get married in the Nath family. Chander moves in with Abdul, gets a job as a waiter, then he is promoted as Manager, and finally as partner and co-owner of the Francis Hotel. Unable to get medication, Savitri passes away, forcing Namrata to move in with Abdul as well. Madan and Surendra also find success when they buy their own hotel and name it 'Gulmohar Hotel'. With Chander on one hand, and his two siblings on the other - they are now poised to compete with each other - not knowing who will win in this cut-throat competition - as they set out to destroy each other.",5.4,39,https://www.imdb.com/title/tt0177485/
Zameen Aasmaan,0088442,1984,Family,Drama,NA,Hindi,Shashi Kapoor,Rakhee Gulzar,Rekha,NA,NA,NA,NA,5.5,48,https://www.imdb.com/title/tt0088442/
Nehle Pe Dehla,5583070,1999,Comedy,NA,NA,Hindi,Sachin Pilgaonkar,Satish Shah,Archana Puran Singh,NA,NA,NA,NA,NA,NA,https://www.imdb.com/title/tt5583070/
Brahma,0109325,1994,Crime,Drama,Mystery,Hindi,Govinda,Madhoo,Ayesha Jhulka,NA,NA,NA,NA,5.1,43,https://www.imdb.com/title/tt0109325/
Bumper Draw,4995402,2015,Comedy,NA,NA,Hindi,Rajpal Yadav,Omkar Das Manikpuri,Subrat Dutta,NA,NA,NA,NA,4.8,46,https://www.imdb.com/title/tt4995402/
Insaaf Apne Lahoo Se,0349618,1994,Action,Drama,NA,Hindi,Shatrughan Sinha,Sanjay Dutt,Shekhar Suman,K.A. Rodrigues,NA,NA,"After his wife passes away, wealthy Advocate Mahendrapratap Singh re-marries a widow named Geeta, who has a young son named Devilal alias Devi. Mahendrapratap dislikes Devi to such an extent that one day he asks Geeta to make a choice between her son and him. Devi decides to leave so that his mother can have a secure life, but threatens Mahendra that he will be back to avenge this humiliation. Shortly thereafter, Judge Saxena is killed, a pregnant Geeta is arrested, charged with killing him, with Saxena's wife, Roopa, and Mahendrapratap testifying against her, she is sentenced to 14 years in prison. In prison she gives birth to a son, calls him Raja alias Raju and right from his infancy trains his young mind to hate Mahendrapratap, so that when he grows up he will avenge her humiliation. The question remains, will Raju be able to carry out this vengeance against his biological father or does fate have other plans for him?",4.7,52,https://www.imdb.com/title/tt0349618/
All Rounder,0233182,1984,Action,Drama,NA,Hindi,Kumar Gaurav,Rati Agnihotri,Vinod Mehra,Anand Kalekar,NA,NA,"Ajay and Birju are brothers. Birju encourages his brother, who loves cricket, to become a professional, and he does so. His rise to fame creates many enemies for him, one of whom is Vikram. with a help of a woman friend, Vikram gets Ajay to get drunk and act disorderly and gets him dismissed from playing any professional cricket. Ajay's brother Birju is disappointed too, and both brothers quarrel, and Ajay runs away from home. Ajay's girlfriend Ritu and her parents too are disappointed with Ajay. Ajay takes up drinking alcohol to forget his woes. Will Ajay ever redeem himself in the eyes of his brother, his beloved, and his fans?",4.8,36,https://www.imdb.com/title/tt0233182/
Aaja Meri Jaan,0177503,1993,Romance,NA,NA,Hindi,Krishan Kumar,Tanya Singh,Shammi Kapoor,Gurcharan Singh Channi,Harshwardhan Y. Mohile,NA,NA,4.5,37,https://www.imdb.com/title/tt0177503/
Sallu Ki Shaadi,7722484,2017,Romance,NA,NA,Hindi,Zeenat Aman,Sandeep Anand,Asrani,NA,NA,NA,"Zeenat and Shahnawaz were a match made in movie theatre. They met in 1989, during a screening of Salman Khan's Maine Pyar Kiya, cupid struck swiftly and marital bliss followed. Everything was going well for the couple and their darling children Sallu and Ilmi until Shahnawaz lost his battle with cancer one fine day. Flash forward twenty years, and the time has come for Zeenat to honour Shahnawaz's final wish, which is to find a suitable girl for their son Sallu and get him hitched. The only problem is that Sallu is a die-hard fan of his namesake and has resolved that he will remain a bachelor for as long as his idol does.",3.6,39,https://www.imdb.com/title/tt7722484/
Dekh Kabira Roya,0157524,1957,Comedy,Romance,NA,Hindi,Anita Guha,Anoop Kumar,Jawahar Kaul,NA,NA,NA,"Mohan, Pradeep, and Ranjeet are three struggling and unemployed artistes, who share the same rooming house. Mohan is a singer; Pradeep paints; while Ranjeet is an writer in a newspaper. Three young women, Rekha, Geeta, and Kalpana are friends, and of marriageable age. While Rekha wants to marry a painter, Geeta wants to marry a singer, and Kalpana a writer. Things don't quite work out that way, and Kalpana is paired with Mohan; while Rekha is paired with the writer, and Geeta falls in love with a painter. The three male friends decide to help each other out by using their talents, and utter and hilarious chaos reigns",7.3,35,https://www.imdb.com/title/tt0157524/
Boond Jo Ban Gayee Moti,0175497,1967,Crime,Drama,Romance,Hindi,Jeetendra,Mumtaz,Akashdeep,NA,NA,NA,"Satyaprakash takes up a job as a Teacher with a Government-run school in a village. He has a younger brother, Mahesh, who is pursuing studies in the city, and he has undertaken to let the latter complete his studies and establish himself. He is romantically pursued by a Tangewali, Shefali, whose life will face turmoil when her estranged mother - who had married a male of another faith and converted to Christianity - re-enters her life. While Satyaprakash continues to provide for ever-needy Mahesh, another woman, Renuka, the daughter of a lawyer, is also attracted to him. Then his life will be turned upside when his unique teaching methods will not only be questioned but he will be arrested and charged with killing a pregnant Renuka.",6.8,38,https://www.imdb.com/title/tt0175497/
Benazir,0057882,1964,Drama,Romance,NA,Urdu,Meena Kumari,Ashok Kumar,Shashi Kapoor,NA,NA,NA,"Anwar lives with his brother, Nawab, the Nawab's wife, and their child, in a wealthy upper class neighborhood. Anwar is in love with Shahida, and would like to marry her. The Nawab has a mistress named Benazir, who he goes to see on a regular basis. Shauket, a friend of the family, tells Nawab that Anwar is also seeing Benazir whenever the Nawab is not around. Nawab is shocked at this, but he witnesses Benazir herself in Anwar's arms, and is enraged. The question remains, if Anwar is in love with Shahida, why he is having an affair with his brother's mistress?",7.3,44,https://www.imdb.com/title/tt0057882/
Return of Robin Hood,0123370,1988,Drama,NA,NA,Hindi,Anil Chatterjee,Utpal Dutt,Rabi Ghosh,NA,NA,NA,"Jatin Chatterjee lives a poor lifestyle in India circa the British rule. He is amongst the thousands who are actively agitating for the British to quit India. One day while on the run from authorities, he takes shelter on a tree and is apprehended by Shyam Jadhav, who takes him under his wing, hides him from the British, educates him, and then subsequently hires him to teach his sons, Ram, Ramdas, and Ramdulaare. Years later all three men have grown up, are married and have children of their own, who are also Jatin's students. While there is no electricity in Jatin's classroom, a poor young boy, Tetra, the son of a farm laborer, Chedi Tushar, manually operates a ceiling fan, educates himself, and impresses everyone with his arithmetical and memorizing skills so much so that Ram Jadhav instructs Jatin to include him as a regular student. Then Ram is asked to contest elections which he does so without much help from his Ramdas, who is comically forgetful, and Ramdulaare, who spends all his time riding his horse and gambling. Watch what happens when Jatin instructs his students about the legendary bandit Robin Hood and the impact this has on everyone in the community.",7.0,30,https://www.imdb.com/title/tt0123370/
Bawre Nain,0042233,1950,Drama,Romance,NA,Hindi,Raj Kapoor,Geeta Bali,Vijayalaxmi,NA,NA,NA,"Chand lives in a small rural town in India. He is unable to pay the rent, and his landlord evicts him. He re-locates to another town and meets with a young woman named Tara. Both are attracted to each other. Chand is unable to secure employment in this town, and moves elsewhere. Tara waits for several months, but does not hear anything from him. So she decides to go and look for him, hoping to re-kindle her love. She is shocked and surprised to find him with an attractive woman named Rajni, who claims that Chand is her betrothed and both are to get married soon.",6.9,42,https://www.imdb.com/title/tt0042233/
Gaon Hamara Shaher Tumhara,0357691,1972,Drama,Family,Romance,Hindi,Rajendra Kumar,Rekha,Sujit Kumar,NA,NA,NA,"Chandershekhar Pandey and his wife, Lajwanti, come to visit Brij Bhushan and his widowed mother in their village. They assure Brij's mom that in exchange of their land, they will get Brij a small shop in Bombay, and in this way they get the land transferred in their name. Ten years later, Brij's mom passes away and re-locates to Bhuleshwar, Bombay, where Chandershekhar lives with his wife, two unmarried sons, Ram and Shyam, and an unmarried daughter, Bindu. Brij is treated as a mere servant, not paid, but abused and beaten everyday, needless to say Chandershekhar is not going to fulfill his promise of getting him a shop. His only companion on which he shoulder he can cry is the Pandey's maidservant, Parvati alias Paro. Then things turn better for Brij when he finds himself the lucky owner of a Rs.2,50,000 lottery ticket. This suddenly changes everyone's attitude toward him, he is pampered, fed, driven around town, and even given new clothes. But when the Pandeys find out that the ticket he is holding is not the winning number, Brij is once again beaten, and asked to leave. The question remains, with nowhere to return to, where will poor Brij go?",6.9,39,https://www.imdb.com/title/tt0357691/
Shatranj,0378751,1969,Thriller,Mystery,NA,Hindi,Rajendra Kumar,Waheeda Rehman,Mehmood,R. Loganathan,V.B.R. Murthy,A. Ramanujam,"When Mr.Thakur's wife and his daughter, Meena is abducted and taken to a foreign country; the authorities suspects it is the handiwork of criminals who wants to make Mr. Thakur their target thus Jai; a spy is recruited and is sent on a mission to rescue the hostages. Upon his arrival; Jai introduces himself as Shinraaz and proceed to tackle all opponents and obstacles very shrewdly. His searches for the two women meets with considerable success when he manages to locate Meena, who presently is a dancer in a hotel. His anxiety leads him to his final battle combating an army general; who has never shown his face to anyone.",6.0,38,https://www.imdb.com/title/tt0378751/
Raja Saab,0371908,1969,Romance,NA,NA,Hindi,Shashi Kapoor,Nanda,Kamal Kapoor,NA,NA,NA,"Born and brought up in an orphanage, it has always been Rajoo's dream of becoming a wealthy man, particularly a Prince of any region. His dreams land him in trouble when he misbehaves with Rajkumari Poonam, and is expelled from the orphanage. He seeks works as a masseur and goes to work with Prince Pratap Singh, who hires him, is so happy with his work, that he would like him to impersonate him and thus fulfill his dream of becoming a Prince. The only problem is that he has to insult and humiliate Princess Poonam, the very woman with whom he had misbehaved, and has fallen head-over-heels in love with her. The question remains, will his love of becoming a Prince overcome his true love for Poonam? The song ""Rajoo ka hai ek khwab, Rajoo raja raja saab, raaj hai na taaj hai, phir bhi main raaj saab"" continues to be popular even today.",6.3,42,https://www.imdb.com/title/tt0371908/
Krishan Avtaar,0490440,1993,Action,NA,NA,Hindi,Mithun Chakraborty,Somy Ali,Hashmat Khan,Prakash Shetty,NA,NA,"Police Inspector Krishan Kumar lives a middle class life with his lovely wife, Suman. Suman gets pregnant and gives birth to a baby girl but tragically passes away, leaving Krishan widowed, heart-broken and devastated. Krishan also encounters a tumor, which is presently inoperable, and may eventually lead to his death. Then a large number of the city's children go missing, and Krishan, together with Inspector Avtaar are assigned to investigate this matter. They are also asked to investigate the murder of fellow police inspector Vishnu Sawant. Krishan's investigation leads him to corruption in his very own department; the involvement of a prominent minister in the government; and the daughter of Inspector Sawant himself. Faced with failing health and vision, Krishan must make his move quickly before he becomes totally disabled from doing any more police work.",5.7,35,https://www.imdb.com/title/tt0490440/
Suhaagan,14223170,1986,Action,NA,NA,Punjabi,Ali Ijaz,Mumtaz,Sultan Rahi,NA,NA,NA,NA,NA,NA,https://www.imdb.com/title/tt14223170/
Jurmana,0116730,1996,Action,NA,NA,Hindi,Mithun Chakraborty,Rambha,Ashwini Bhave,NA,NA,NA,"Inspector Vijay Saxena and Pooja Kumari Tiwari are in love. The only obstacle is that Pooja's dad is wealthy and the Chief Minister of the state, while Vijay's background is lower middle-class. Humiliated by Tiwari, Vijay marries advocate Kiran, and together they give birth to a daughter named Bobby. Kiran represents a number of defendants who are charged by the police, and is always on hand to secure their release, and this causes some acrimony in their marriage. Then an unmarried Pooja re-enters Vijay's life, and this time she intends to stay close to this family. Tragedy strikes the Saxena family when Kiran is killed by assailants. With the police having no clues as to who her killers are, Vijay takes it upon himself to bring the culprits to justice. It is then he finds out that Bobby has been kidnapped, and the only way he can save her is by turning himself in to her kidnappers.",5.4,37,https://www.imdb.com/title/tt0116730/
